15 56 1
15 57 1
15 58 1
15 60 1
15 63 1
15 64 1
15 65 1
15 70 1
15 76 1
15 77 1
15 79 1
15 83 1
15 85 1
15 88 1
15 89 1
15 90 1
15 91 1
15 92 1
15 94 1
15 95 1
15 98 1
15 99 1
15 101 1
15 109 1
15 111 1
15 120 1
15 122 1
15 124 1
15 125 1
15 130 1
15 132 1
15 139 1
15 142 1
15 146 1
15 148 1
15 149 1
15 151 1
15 152 1
15 154 1
15 155 1
15 157 1
15 161 1
15 163 1
15 167 1
15 168 1
15 170 1
15 172 1
15 173 1
15 174 1
15 175 1
15 176 1
15 177 1
15 178 1
15 180 1
15 181 1
15 183 1
15 185 1
15 186 1
15 187 1
15 188 1
15 191 1
15 192 1
15 197 1
16 23 1
16 24 1
16 25 1
16 29 1
16 31 1
16 35 1
16 39 1
16 40 1
16 44 1
16 45 1
16 48 1
16 52 1
16 53 1
16 55 1
16 56 1
16 57 1
16 58 1
16 61 1
16 63 1
16 64 1
16 68 1
16 70 1
16 71 1
16 75 1
16 78 1
16 79 1
16 83 1
16 84 1
16 85 1
16 88 1
16 93 1
16 98 1
16 99 1
16 101 1
16 106 1
16 109 1
16 115 1
16 117 1
16 122 1
16 123 1
16 124 1
16 125 1
16 127 1
16 129 1
16 130 1
16 131 1
16 135 1
16 136 1
16 137 1
16 139 1
16 141 1
16 142 1
16 144 1
16 145 1
16 146 1
16 148 1
16 150 1
16 151 1
16 152 1
16 153 1
16 154 1
16 156 1
16 157 1
16 161 1
16 167 1
16 168 1
16 169 1
16 171 1
16 173 1
16 174 1
16 175 1
16 176 1
16 178 1
16 179 1
16 180 1
16 181 1
16 183 1
16 185 1
16 186 1
16 187 1
16 191 1
16 193 1
16 197 1
17 19 1
17 21 1
17 22 1
17 25 1
17 28 1
17 32 1
17 38 1
17 40 1
17 41 1
17 42 1
17 44 1
17 46 1
17 47 1
17 50 1
17 71 1
17 72 1
17 75 1
17 76 1
17 77 1
17 78 1
17 79 1
17 84 1
17 86 1
17 89 1
17 90 1
17 95 1
17 100 1
17 102 1
17 103 1
17 115 1
17 118 1
17 123 1
17 126 1
17 137 1
17 140 1
17 144 1
17 145 1
17 147 1
17 150 1
17 151 1
17 171 1
17 174 1
17 179 1
17 188 1
17 193 1
17 194 1
17 197 1
18 19 1
18 24 1
18 29 1
18 31 1
18 35 1
18 37 1
18 43 1
18 45 1
18 48 1
18 54 1
18 56 1
18 57 1
18 58 1
18 59 1
18 61 1
18 63 1
18 67 1
18 68 1
18 70 1
18 71 1
18 74 1
18 81 1
18 83 1
18 85 1
18 93 1
18 94 1
18 97 1
18 104 1
18 106 1
18 107 1
18 110 1
18 111 1
18 122 1
18 124 1
18 125 1
18 130 1
18 131 1
18 136 1
18 139 1
18 141 1
18 142 1
18 146 1
18 148 1
18 153 1
18 154 1
18 155 1
18 156 1
18 159 1
18 164 1
18 165 1
18 166 1
18 167 1
18 168 1
18 172 1
18 177 1
18 180 1
18 182 1
18 187 1
18 191 1
18 196 1
18 198 1
18 199 1
19 24 1
19 25 1
19 29 1
19 40 1
19 43 1
19 44 1
19 45 1
19 47 1
19 54 1
19 56 1
19 59 1
19 64 1
19 67 1
19 71 1
19 74 1
19 78 1
19 81 1
19 84 1
19 88 1
19 90 1
19 91 1
19 94 1
19 97 1
19 104 1
19 106 1
19 107 1
19 110 1
19 115 1
19 117 1
19 118 1
19 123 1
19 125 1
19 127 1
19 131 1
19 137 1
19 144 1
19 145 1
19 152 1
19 165 1
19 166 1
19 168 1
19 169 1
19 171 1
19 173 1
19 174 1
19 176 1
19 177 1
19 186 1
19 187 1
19 191 1
19 196 1
19 199 1
20 26 1
20 30 1
20 33 1
20 34 1
20 36 1
20 39 1
20 48 1
20 51 1
20 62 1
20 66 1
20 69 1
20 73 1
20 80 1
20 82 1
20 96 1
20 103 1
20 105 1
20 108 1
20 113 1
20 114 1
20 116 1
20 119 1
20 121 1
20 124 1
20 128 1
20 132 1
20 134 1
20 138 1
20 143 1
20 158 1
20 160 1
20 162 1
20 170 1
20 173 1
20 184 1
20 189 1
20 190 1
20 195 1
21 22 1
21 23 1
21 25 1
21 27 1
21 28 1
21 32 1
21 38 1
21 40 1
21 44 1
21 46 1
21 47 1
21 50 1
21 71 1
21 72 1
21 75 1
21 78 1
21 79 1
21 84 1
21 86 1
21 87 1
21 88 1
21 89 1
21 90 1
21 93 1
21 98 1
21 99 1
21 100 1
21 102 1
21 103 1
21 105 1
21 115 1
21 118 1
21 123 1
21 125 1
21 126 1
21 127 1
21 137 1
21 140 1
21 144 1
21 145 1
21 147 1
21 150 1
21 152 1
21 169 1
21 171 1
21 173 1
21 174 1
21 175 1
21 179 1
21 193 1
21 194 1
22 23 1
22 25 1
22 27 1
22 28 1
22 40 1
22 42 1
22 44 1
22 45 1
22 46 1
22 47 1
22 56 1
22 65 1
22 68 1
22 71 1
22 72 1
22 75 1
22 76 1
22 79 1
22 84 1
22 86 1
22 87 1
22 88 1
22 89 1
22 90 1
22 93 1
22 95 1
22 98 1
22 99 1
22 102 1
22 105 1
22 106 1
22 117 1
22 118 1
22 123 1
22 125 1
22 127 1
22 129 1
22 135 1
22 136 1
22 139 1
22 140 1
22 141 1
22 144 1
22 145 1
22 148 1
22 150 1
22 152 1
22 159 1
22 168 1
22 169 1
22 172 1
22 173 1
22 174 1
22 176 1
22 180 1
22 181 1
22 183 1
22 185 1
22 187 1
22 191 1
22 193 1
22 194 1
22 198 1
23 24 1
23 27 1
23 28 1
23 29 1
23 31 1
23 35 1
23 39 1
23 40 1
23 41 1
23 42 1
23 44 1
23 45 1
23 46 1
23 48 1
23 49 1
23 52 1
23 53 1
23 55 1
23 56 1
23 57 1
23 58 1
23 59 1
23 60 1
23 61 1
23 63 1
23 64 1
23 65 1
23 70 1
23 75 1
23 76 1
23 77 1
23 79 1
23 83 1
23 85 1
23 86 1
23 87 1
23 88 1
23 91 1
23 92 1
23 93 1
23 94 1
23 95 1
23 98 1
23 99 1
23 101 1
23 109 1
23 111 1
23 117 1
23 120 1
23 122 1
23 124 1
23 125 1
23 127 1
23 129 1
23 130 1
23 131 1
23 133 1
23 135 1
23 136 1
23 139 1
23 140 1
23 141 1
23 142 1
23 145 1
23 146 1
23 148 1
23 149 1
23 151 1
23 152 1
23 153 1
23 154 1
23 155 1
23 156 1
23 157 1
23 161 1
23 163 1
23 165 1
23 167 1
23 168 1
23 169 1
23 172 1
23 173 1
23 175 1
23 176 1
23 177 1
23 178 1
23 180 1
23 181 1
23 183 1
23 185 1
23 186 1
23 187 1
23 188 1
23 191 1
23 192 1
23 196 1
23 197 1
23 199 1
24 29 1
24 31 1
24 35 1
24 37 1
24 43 1
24 45 1
24 54 1
24 55 1
24 57 1
24 59 1
24 63 1
24 68 1
24 70 1
24 71 1
24 74 1
24 81 1
24 83 1
24 85 1
24 94 1
24 97 1
24 99 1
24 101 1
24 104 1
24 107 1
24 110 1
24 122 1
24 124 1
24 125 1
24 130 1
24 131 1
24 136 1
24 153 1
24 154 1
24 156 1
24 159 1
24 164 1
24 165 1
24 166 1
24 167 1
24 168 1
24 172 1
24 176 1
24 177 1
24 180 1
24 182 1
24 187 1
24 191 1
24 196 1
24 198 1
24 199 1
25 32 1
25 38 1
25 40 1
25 44 1
25 45 1
25 46 1
25 47 1
25 50 1
25 71 1
25 72 1
25 75 1
25 78 1
25 79 1
25 84 1
25 86 1
25 89 1
25 90 1
25 100 1
25 102 1
25 103 1
25 115 1
25 118 1
25 123 1
25 125 1
25 126 1
25 127 1
25 134 1
25 137 1
25 140 1
25 144 1
25 145 1
25 147 1
25 150 1
25 152 1
25 171 1
25 173 1
25 174 1
25 179 1
25 193 1
25 194 1
25 195 1
26 30 1
26 33 1
26 34 1
26 36 1
26 50 1
26 51 1
26 62 1
26 66 1
26 69 1
26 73 1
26 78 1
26 80 1
26 82 1
26 85 1
26 96 1
26 103 1
26 105 1
26 108 1
26 113 1
26 114 1
26 116 1
26 119 1
26 121 1
26 126 1
26 128 1
26 132 1
26 134 1
26 138 1
26 143 1
26 152 1
26 154 1
26 156 1
26 158 1
26 160 1
26 162 1
26 170 1
26 184 1
26 189 1
26 190 1
26 195 1
27 28 1
27 29 1
27 31 1
27 35 1
27 39 1
27 41 1
27 42 1
27 45 1
27 48 1
27 49 1
27 52 1
27 53 1
27 55 1
27 56 1
27 57 1
27 58 1
27 60 1
27 61 1
27 63 1
27 64 1
27 65 1
27 70 1
27 75 1
27 76 1
27 77 1
27 83 1
27 85 1
27 87 1
27 88 1
27 91 1
27 92 1
27 93 1
27 94 1
27 95 1
27 98 1
27 99 1
27 101 1
27 106 1
27 111 1
27 120 1
27 122 1
27 124 1
27 125 1
27 129 1
27 130 1
27 131 1
27 133 1
27 135 1
27 139 1
27 142 1
27 146 1
27 148 1
27 149 1
27 151 1
27 152 1
27 153 1
27 154 1
27 155 1
27 156 1
27 157 1
27 161 1
27 163 1
27 165 1
27 167 1
27 168 1
27 169 1
27 172 1
27 173 1
27 175 1
27 176 1
27 177 1
27 178 1
27 180 1
27 181 1
27 183 1
27 185 1
27 186 1
27 187 1
27 188 1
27 191 1
27 192 1
27 197 1
28 32 1
28 35 1
28 38 1
28 39 1
28 41 1
28 42 1
28 45 1
28 49 1
28 52 1
28 53 1
28 56 1
28 58 1
28 60 1
28 61 1
28 62 1
28 64 1
28 65 1
28 70 1
28 72 1
28 76 1
28 77 1
28 79 1
28 83 1
28 85 1
28 87 1
28 89 1
28 90 1
28 91 1
28 92 1
28 95 1
28 98 1
28 99 1
28 105 1
28 109 1
28 111 1
28 117 1
28 118 1
28 120 1
28 122 1
28 124 1
28 125 1
28 127 1
28 129 1
28 130 1
28 135 1
28 139 1
28 142 1
28 146 1
28 148 1
28 149 1
28 151 1
28 152 1
28 153 1
28 154 1
28 155 1
28 156 1
28 157 1
28 161 1
28 163 1
28 167 1
28 168 1
28 172 1
28 174 1
28 175 1
28 177 1
28 178 1
28 180 1
28 181 1
28 183 1
28 185 1
28 186 1
28 187 1
28 188 1
28 192 1
28 197 1
29 31 1
29 37 1
29 39 1
29 41 1
29 43 1
29 44 1
29 45 1
29 49 1
29 52 1
29 53 1
29 54 1
29 55 1
29 56 1
29 57 1
29 58 1
29 59 1
29 60 1
29 63 1
29 64 1
29 67 1
29 68 1
29 70 1
29 74 1
29 76 1
29 81 1
29 83 1
29 85 1
29 88 1
29 91 1
29 92 1
29 93 1
29 94 1
29 97 1
29 98 1
29 99 1
29 101 1
29 104 1
29 106 1
29 107 1
29 110 1
29 111 1
29 122 1
29 125 1
29 129 1
29 130 1
29 131 1
29 136 1
29 139 1
29 141 1
29 142 1
29 146 1
29 148 1
29 149 1
29 151 1
29 153 1
29 154 1
29 155 1
29 156 1
29 159 1
29 164 1
29 165 1
29 166 1
29 168 1
29 169 1
29 172 1
29 173 1
29 176 1
29 177 1
29 180 1
29 181 1
29 183 1
29 186 1
29 187 1
29 188 1
29 191 1
29 192 1
29 196 1
29 198 1
29 199 1
30 33 1
30 34 1
30 36 1
30 51 1
30 52 1
30 53 1
30 62 1
30 66 1
30 69 1
30 73 1
30 80 1
30 82 1
30 96 1
30 100 1
30 105 1
30 108 1
30 113 1
30 114 1
30 116 1
30 119 1
30 121 1
30 128 1
30 132 1
30 134 1
30 138 1
30 143 1
30 146 1
30 148 1
30 158 1
30 160 1
30 162 1
30 170 1
30 184 1
30 189 1
30 190 1
30 195 1
31 35 1
31 37 1
31 39 1
31 42 1
31 43 1
31 45 1
31 52 1
31 53 1
31 54 1
31 55 1
31 56 1
31 57 1
31 58 1
31 59 1
31 60 1
31 63 1
31 65 1
31 67 1
31 68 1
31 70 1
31 74 1
31 75 1
31 76 1
31 79 1
31 81 1
31 83 1
31 92 1
31 93 1
31 94 1
31 95 1
31 98 1
31 99 1
31 101 1
31 104 1
31 107 1
31 110 1
31 111 1
31 122 1
31 125 1
31 129 1
31 130 1
31 131 1
31 133 1
31 136 1
31 139 1
31 142 1
31 146 1
31 148 1
31 149 1
31 151 1
31 153 1
31 156 1
31 159 1
31 164 1
31 165 1
31 166 1
31 168 1
31 169 1
31 172 1
31 174 1
31 176 1
31 177 1
31 180 1
31 181 1
31 182 1
31 183 1
31 187 1
31 188 1
31 191 1
31 192 1
31 196 1
31 198 1
31 199 1
32 38 1
32 40 1
32 41 1
32 44 1
32 46 1
32 47 1
32 50 1
32 71 1
32 72 1
32 75 1
32 78 1
32 79 1
32 84 1
32 86 1
32 89 1
32 90 1
32 100 1
32 102 1
32 103 1
32 115 1
32 118 1
32 123 1
32 126 1
32 137 1
32 140 1
32 144 1
32 145 1
32 147 1
32 150 1
32 151 1
32 158 1
32 170 1
32 171 1
32 174 1
32 179 1
32 193 1
32 194 1
32 195 1
33 34 1
33 36 1
33 39 1
33 48 1
33 51 1
33 62 1
33 66 1
33 69 1
33 73 1
33 80 1
33 82 1
33 88 1
33 93 1
33 96 1
33 105 1
33 108 1
33 111 1
33 113 1
33 114 1
33 116 1
33 119 1
33 121 1
33 124 1
33 128 1
33 130 1
33 132 1
33 134 1
33 138 1
33 143 1
33 152 1
33 156 1
33 158 1
33 160 1
33 162 1
33 169 1
33 170 1
33 173 1
33 180 1
33 184 1
33 189 1
33 190 1
33 195 1
34 35 1
34 36 1
34 51 1
34 52 1
34 58 1
34 62 1
34 66 1
34 69 1
34 73 1
34 80 1
34 82 1
34 96 1
34 105 1
34 108 1
34 113 1
34 114 1
34 116 1
34 119 1
34 121 1
34 128 1
34 132 1
34 134 1
34 138 1
34 143 1
34 148 1
34 149 1
34 156 1
34 158 1
34 160 1
34 162 1
34 167 1
34 170 1
34 184 1
34 189 1
34 190 1
34 195 1
35 41 1
35 48 1
35 51 1
35 52 1
35 53 1
35 55 1
35 57 1
35 58 1
35 59 1
35 60 1
35 61 1
35 63 1
35 65 1
35 66 1
35 69 1
35 70 1
35 71 1
35 73 1
35 76 1
35 79 1
35 81 1
35 83 1
35 84 1
35 85 1
35 92 1
35 93 1
35 94 1
35 95 1
35 98 1
35 99 1
35 101 1
35 108 1
35 110 1
35 111 1
35 114 1
35 119 1
35 120 1
35 122 1
35 124 1
35 125 1
35 128 1
35 129 1
35 130 1
35 132 1
35 134 1
35 136 1
35 139 1
35 141 1
35 142 1
35 146 1
35 148 1
35 149 1
35 151 1
35 152 1
35 153 1
35 154 1
35 155 1
35 156 1
35 157 1
35 160 1
35 161 1
35 163 1
35 165 1
35 167 1
35 168 1
35 172 1
35 174 1
35 177 1
35 178 1
35 180 1
35 181 1
35 183 1
35 185 1
35 188 1
35 192 1
35 196 1
35 197 1
35 199 1
36 51 1
36 62 1
36 66 1
36 69 1
36 73 1
36 80 1
36 82 1
36 89 1
36 96 1
36 105 1
36 108 1
36 113 1
36 114 1
36 116 1
36 118 1
36 119 1
36 121 1
36 126 1
36 128 1
36 132 1
36 134 1
36 138 1
36 143 1
36 147 1
36 158 1
36 160 1
36 162 1
36 170 1
36 184 1
36 189 1
36 190 1
36 195 1
37 42 1
37 43 1
37 54 1
37 55 1
37 56 1
37 57 1
37 59 1
37 63 1
37 67 1
37 68 1
37 70 1
37 74 1
37 81 1
37 83 1
37 87 1
37 94 1
37 97 1
37 104 1
37 106 1
37 107 1
37 110 1
37 117 1
37 131 1
37 133 1
37 136 1
37 139 1
37 142 1
37 153 1
37 157 1
37 159 1
37 164 1
37 165 1
37 172 1
37 177 1
37 178 1
37 182 1
37 191 1
37 196 1
37 198 1
37 199 1
38 40 1
38 44 1
38 46 1
38 47 1
38 50 1
38 71 1
38 72 1
38 75 1
38 78 1
38 79 1
38 84 1
